	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1::STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1::MAFK	ZNF143	SREBF1	MAFF	FOS::JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1::FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR::ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2-5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2
5:16553472-16553490	8.935217452e-24	4.835158435e-07	2.543349179e-08	2.86539455e-10	3.545227038e-13	9.954667447e-15	4.042514916e-14	2.999679213e-07	6.35194256e-08	2.03420781e-09	0	7.771163652e-19	8.087645485e-17	1.061468627e-16	1.816593594e-13	1.034430276e-16	9.28168367e-27	1.108855426e-10	3.523098174e-34	4.673667215e-05	1.826793236e-10	5.146266868e-18	1.102089164e-12	1.204579262e-16	2.318842422e-21	1.566583676e-10	8.986064991e-23	3.569967517e-22	9.570039028e-20	4.522310298e-20	7.863587628e-30	2.065509436e-18	8.322017697e-25	6.203697511e-23	4.114944845e-12	2.199928322e-21	0.02993227059	2.225999288e-05	1.922447381e-24	5.857545285e-22	1.287933324e-06	1.104949302e-06	0.0003000765668	0	0	6.268286967e-08	3.950510572e-19	6.432806579e-07	1.963714642e-09	1.031202484e-12	0.0007696144643	5.850558343e-10	9.408481854e-09	7.505578558e-16	2.299952915e-06	2.62558754e-10	9.981057858e-17	0.0003162987199	4.580682998e-06	7.02690769e-07	6.534699872e-05	0.0106093528	1.465897866e-09	0.02495948165	6.208560527e-13	4.789689507e-06	0.007953274677	3.52732089e-09	3.389186101e-07	9.753621941e-09	2.015322294e-07	3.048670126e-15	6.368135643e-06	7.562319616e-15	5.677192643e-06	0.0003999328367	0.01108656597	5.32404609e-07	2.139721817e-20	0.0004145665775	0	1.076034525e-13	0.0007292406743	1.849973348e-14	1.026542699e-05	1.698981405e-09	7.536130158e-08	0.00101373877	3.073799498e-08	0.001957133091	6.308130778e-06	0	2.567016467e-09
5:16553491-16553518	2.664958252e-15	9.314158213e-05	2.385069331e-10	3.195461971e-12	4.170360659e-12	2.343176048e-12	1.530502543e-10	3.416798585e-16	3.888208949e-14	7.586689693e-10	6.919886887e-19	1.48111262e-11	1.332533088e-17	1.469654711e-17	1.40317884e-09	1.921891683e-14	3.244689073e-21	1.393739567e-07	3.649467399e-17	2.03533466e-05	2.638388644e-07	3.878864429e-15	5.494324657e-11	4.65611912e-17	2.065610916e-11	2.223714941e-06	2.194961547e-25	4.755100716e-21	6.798043259e-15	1.832701366e-13	3.54059491e-26	1.833125441e-14	1.468112559e-21	4.354392032e-19	1.655937314e-16	3.203960709e-21	3.772828806e-05	0.0001096954715	1.00732013e-15	2.783405333e-16	9.968480238e-14	2.624326869e-14	0.0008631233496	1.447224396e-22	1.110789126e-14	0.000872238379	3.297373676e-08	4.490585213e-07	2.901495865e-08	4.810140963e-11	7.990059267e-05	2.089521246e-06	9.401461445e-06	6.735476873e-11	0.0001113599618	3.543988822e-12	5.157052289e-15	3.828242605e-05	1.238109673e-08	1.770002833e-05	0.001490428332	0.01087187706	6.12128692e-07	0.003032843889	1.391578096e-07	0.001250694002	0.03196464569	1.76068934e-08	9.637904489e-07	3.095147885e-05	1.362054734e-09	1.885187392e-08	0.003464766291	7.703689476e-17	0.000395652123	6.45461838e-06	4.276069608e-13	2.741211337e-05	2.845321967e-07	0.001604937964	3.37394401e-07	4.566104786e-09	0.0004972437412	1.047878623e-05	1.430908324e-09	1.265602815e-08	1.096988831e-07	0.0008912180385	0.0001357719311	0.001997963203	6.441246104e-06	3.989116634e-13	2.022925756e-06
5:16553547-16553577	0.0008022638662	7.25789039e-05	1.249859444e-06	4.604207762e-13	9.15782696e-08	1.79881512e-13	5.696635597e-15	1.813585907e-20	8.152857496e-11	1.088290092e-10	1.233773904e-10	2.78656451e-10	1.138674379e-14	7.819295129e-15	2.451293158e-13	4.079770356e-13	1.003414679e-21	3.488315744e-08	4.769645957e-13	0.0001259801212	1.96471139e-09	2.662616969e-11	4.018143076e-08	1.615492483e-11	0.004914592094	4.558033785e-08	6.290942958e-23	2.594137437e-15	6.640656231e-22	1.327734814e-11	7.398607882e-13	4.799637744e-10	7.869850677e-23	4.220452129e-12	1.746904903e-12	4.178108474e-18	0.0005765426204	0.00018138586	5.285868486e-14	1.822785692e-10	1.04494296e-14	2.096146253e-19	0.003394210144	7.421473501e-18	5.362066771e-14	0.003297701993	2.165680659e-11	1.542931608e-07	3.853503959e-08	2.054065991e-11	2.323607368e-05	1.419259058e-06	4.128311798e-08	2.021796948e-14	7.410230404e-07	9.322736842e-08	1.336016381e-14	0.0002174170879	1.476011595e-09	1.648908155e-06	0.0002387873352	0.0041990415	2.076419557e-06	1.998404966e-05	3.181812757e-09	6.081263034e-06	0.05842375406	3.255431381e-09	1.78253068e-07	0.004908158011	7.977934229e-06	9.598495921e-09	7.258939292e-06	6.882401835e-13	3.418819357e-05	2.269325942e-07	8.414866888e-17	3.531772287e-06	3.302926421e-14	0.0002450833554	1.376262664e-06	1.440454325e-06	0.003054093157	1.590112947e-08	1.925282636e-08	5.816652388e-07	5.97148449e-07	0.001064974291	9.002566735e-10	0.008585200284	0.001553606863	2.910182035e-17	3.664780079e-08
5:16553660-16553690	8.024520289e-09	0.0001045440513	1.051370271e-08	3.020090294e-16	3.820485427e-10	5.252769695e-12	1.348913442e-11	6.361442982e-17	4.743070574e-10	1.743392774e-10	1.672833956e-11	1.542248107e-09	8.92430175e-17	5.414511907e-18	5.774618673e-08	4.784356611e-12	2.145761778e-16	7.129436973e-06	3.599882329e-14	8.304097273e-05	1.678386922e-06	6.800451151e-11	6.154509269e-10	4.398008593e-16	5.065589866e-08	1.199473169e-06	4.464605365e-22	6.242681386e-21	5.813856222e-20	2.547365986e-09	1.144118789e-19	1.038050816e-09	4.62944099e-16	4.280149799e-14	8.743270564e-12	3.118300568e-22	0.0002240636154	9.463043327e-05	3.514504461e-17	1.067432628e-15	1.372288268e-17	3.418122714e-12	0.1501649587	3.045902623e-18	5.672285299e-14	0.0003304910734	6.232719945e-10	3.607245013e-08	4.00416391e-08	5.360625355e-10	0.002578523384	4.497050352e-13	5.841185159e-08	2.43160552e-12	3.449502896e-08	2.629040311e-10	2.840843266e-13	0.01700347545	8.982464397e-08	1.840781469e-06	7.005547971e-05	9.470571241e-05	5.190667358e-08	2.069554548e-06	5.460691361e-11	1.36015715e-06	0.005864530579	8.254046772e-08	2.974708405e-08	0.002335480505	1.265588977e-06	1.158349319e-09	2.998401128e-09	9.604525645e-17	5.472014651e-07	7.148785708e-07	9.11959901e-14	1.324839003e-05	6.727852691e-14	0.0001310287579	3.100962197e-05	2.688883323e-08	0.001600517227	2.008495393e-07	1.692615344e-10	1.150725838e-05	0.001237403639	0.0008365271307	1.162308e-08	0.0002340226803	0.0009387507286	8.9805065e-17	0.0001020646778
5:16553722-16553735	1.784929521e-07	0	2.472001414e-06	2.647692378e-19	2.119720558e-05	0	1.515388113e-19	6.064856761e-21	0	1.181770149e-12	0	0	7.586313511e-19	1.833260433e-24	4.529054085e-15	0	0	6.917184646e-11	0	2.661641657e-06	3.466891228e-12	0	6.554448658e-06	1.579837417e-16	1.089864919e-07	7.306942222e-10	4.314792797e-44	0	0	0	0	0	0	0	1.501527824e-13	1.240617143e-30	0.0001762391908	2.74363285e-07	0	0	1.932848215e-18	6.207738788e-21	2.187901868e-05	0	0	3.034275135e-05	8.707590628e-16	0	0	0	7.070628496e-07	1.202701124e-08	5.055532752e-08	0	0	2.769911553e-12	0	3.441627833e-06	1.472881132e-08	2.901783003e-09	3.757122961e-06	0.0009391818479	3.451710942e-09	5.447003074e-05	0	4.102351331e-06	0.003755463452	0	4.08231166e-08	5.835288392e-06	0	0	6.484210106e-08	0	6.409779192e-07	1.57792504e-07	1.467835e-16	1.156600211e-08	0	9.920870295e-05	0	0	0.0001579343877	0	7.65040606e-13	2.834325643e-10	2.741605595e-14	0.0002909521562	0	0.000842890266	0.009456235813	0	5.226797761e-12
5:16553748-16553766	1.320679777e-17	8.674165341e-07	4.29941074e-09	1.722420161e-14	3.23236201e-14	3.554201897e-15	1.470784015e-18	7.25950474e-19	3.834870898e-15	1.808630464e-10	0	8.135652784e-14	8.442349411e-20	8.989006067e-19	3.792996646e-08	3.908240143e-14	3.74972322e-28	4.299540169e-10	7.372043151e-26	0.0005202254595	0.0002827413096	1.455452836e-09	6.163281951e-15	4.576643213e-13	5.79955613e-15	2.047938514e-08	2.525500815e-26	3.431199363e-24	9.772465299e-28	8.847852892e-12	7.629196006e-36	6.665214245e-13	4.48647507e-23	6.561381292e-12	1.626250063e-17	2.76024986e-16	3.261342849e-05	1.575976547e-06	1.121720665e-14	1.618647059e-31	2.976863001e-15	2.309916536e-15	0.0003091600716	0	0	3.459268935e-06	4.012970507e-15	2.675498517e-07	0.0001892541815	5.872290477e-08	3.851900146e-06	9.243539909e-05	3.274695837e-09	4.403861161e-12	1.111565365e-06	5.357769148e-07	2.046460663e-17	2.374538999e-08	9.802382532e-05	1.077895368e-06	0.0011705465	3.375642075e-05	2.785413213e-05	0.0001326745425	1.30595865e-14	4.784663802e-06	0.008722524463	3.22645674e-07	1.633583209e-05	3.462592876e-07	2.325088771e-14	3.444345549e-10	4.819848373e-07	4.234483469e-19	8.228052118e-06	6.847856274e-08	2.194269049e-17	1.193016506e-10	1.80328893e-17	0.001399727368	0	1.450261333e-13	0.0001558985272	2.586206081e-13	1.688694171e-08	1.13865994e-08	2.415575259e-07	0.002116447632	7.501056644e-05	0.001137317188	3.222108603e-07	0	2.306093366e-06
5:16553845-16553872	9.425046041e-20	7.908320986e-07	1.543905223e-07	7.160040148e-13	5.789697228e-11	1.056467134e-14	8.589244917e-13	5.403786398e-17	2.529768521e-14	1.197944175e-10	4.37230704e-16	3.435148642e-10	1.762936486e-13	1.084909354e-16	2.291311644e-09	1.191376372e-14	7.600449774e-20	8.739937279e-09	2.79447933e-16	0.0008891938505	4.471266275e-07	7.1951409e-10	1.296385983e-11	3.546076656e-11	1.974594134e-20	2.241873133e-08	1.319432106e-25	1.386710258e-23	2.774036373e-17	5.828872681e-10	8.350100554e-29	7.390574742e-14	1.866197327e-25	6.485125721e-18	2.15629588e-11	4.05629236e-19	0.0004189486617	4.453145924e-05	6.957278738e-14	6.00058149e-19	5.842075437e-12	1.180686949e-16	0.0005807513751	1.54877556e-18	5.195928646e-15	0.0001562697817	5.409193722e-10	5.373700151e-08	2.635776793e-08	1.735770124e-09	1.029812235e-05	7.363707234e-08	1.996980124e-05	1.191318918e-13	9.569658628e-08	1.45956466e-11	4.723457672e-15	4.066265658e-05	1.722587506e-07	5.689011688e-05	6.815062006e-05	0.0001396375902	1.000087378e-05	1.233306601e-05	1.534390328e-09	5.366704661e-06	0.007493163939	1.787077905e-10	2.023632463e-07	2.431244319e-06	7.929644942e-09	3.763388858e-06	6.5956644e-08	7.962079793e-18	1.912447521e-05	6.690962336e-07	5.37295966e-17	0.0002313763089	8.700814242e-12	0.0003687653873	2.034826289e-07	1.813728724e-07	0.002396715954	1.084230899e-10	1.25462262e-07	2.535579921e-08	1.650056144e-07	0.0002601245926	1.15017789e-07	0.0003074556354	2.3022966e-05	2.186920644e-15	9.422270711e-09
5:16553902-16553923	9.193835416e-20	5.799458439e-06	2.159128592e-08	2.797612111e-17	4.757393866e-12	4.781732947e-13	6.81822757e-11	1.144466382e-20	9.347758037e-16	3.503058837e-12	1.297036378e-21	1.393964097e-10	8.003482722e-12	7.033551508e-19	9.024353202e-15	3.315666488e-16	2.77965083e-26	9.434788501e-09	2.759534036e-07	0.0004823099561	6.911462484e-08	4.230333056e-12	4.683898036e-15	7.829662179e-16	2.318102488e-21	6.798880493e-08	6.58358352e-27	1.336698906e-25	8.523283563e-25	3.409437043e-13	3.063103309e-28	2.109178681e-09	1.074191772e-25	1.730196189e-14	3.31152977e-13	7.634160555e-18	2.722750343e-05	1.154417007e-05	1.063696139e-12	4.453894129e-23	5.22141357e-18	8.111496047e-16	0.0001421865969	9.491142308e-24	1.041165046e-19	0.0001031361475	4.226201585e-15	1.998060078e-08	8.454974456e-09	1.298852426e-12	5.989194957e-05	7.714540185e-08	1.005252779e-07	1.677450483e-15	1.063834167e-08	2.105937812e-11	4.612061504e-14	4.185401818e-07	7.856328719e-10	2.006423536e-07	1.410385258e-05	0.001606882165	2.575577939e-07	2.60076846e-05	9.369017464e-13	1.144982749e-06	0.0008073566469	3.437120481e-08	1.253151323e-07	1.175581361e-06	5.165332562e-12	2.932598576e-09	9.001399137e-08	6.617891941e-12	5.795538868e-06	1.135819117e-06	1.394029976e-16	3.854945426e-08	9.873767334e-17	0.000521628682	2.795774043e-07	1.504317104e-10	0.001735316326	1.502778576e-12	1.847203334e-08	1.983903224e-09	3.569450917e-12	0.002390978069	2.611408674e-07	0.0001688256514	1.641335833e-05	1.214207326e-24	7.259959524e-10
5:16553942-16553972	2.129408742e-16	8.722288574e-06	2.553678719e-06	5.108346161e-12	1.342475985e-07	3.363013964e-11	1.687646196e-13	2.494399958e-13	4.374264363e-12	1.189694673e-09	1.012614764e-13	6.593088795e-07	4.691661204e-17	1.963292805e-11	1.35303048e-09	2.917205186e-10	2.974797545e-24	1.376943617e-09	1.452702485e-09	0.001222777489	2.718793193e-05	5.300027865e-12	3.00084338e-07	1.43459498e-17	4.108850194e-17	1.011016532e-08	2.579282279e-23	2.465859064e-23	2.35436748e-20	7.114055135e-13	2.115577228e-22	1.402809671e-13	2.082850696e-23	1.179496385e-13	1.466002309e-11	1.285379434e-15	8.743554489e-05	3.764276277e-07	7.431723114e-13	1.024661027e-19	6.236889161e-13	1.03142229e-11	0.0005116784752	9.313201116e-14	3.97282026e-14	0.0002346299146	3.473908487e-12	8.500906332e-07	1.014795835e-08	4.917895729e-10	2.85173767e-05	1.168193667e-09	3.367057586e-08	5.015102883e-12	1.170661907e-07	1.734025404e-06	1.233245376e-14	1.969719208e-06	3.784187513e-05	2.11283068e-05	1.379297793e-05	0.1833501709	3.897873298e-09	0.0003433783138	3.704284386e-11	5.457134234e-08	0.01148325212	5.001421037e-07	1.020217968e-05	0.0002063540302	1.024483871e-06	3.185718189e-07	2.139361416e-08	1.306865287e-11	7.678903413e-06	5.869861585e-05	4.314798843e-13	0.0004304083985	1.65222491e-14	0.001062888218	2.480034337e-07	6.383642554e-06	0.003591801874	5.784993662e-11	1.893443967e-10	2.323796467e-08	1.190464677e-10	0.0002611530148	2.383560078e-06	0.0003672199811	0.001047275728	1.737212857e-16	4.484560134e-09
5:16553980-16554001	9.820609786e-05	1.132579006e-07	3.274301049e-06	2.004085981e-14	1.918438939e-06	1.455690551e-11	1.429949039e-13	3.072984442e-16	6.006673083e-12	3.110881319e-06	4.94044374e-21	1.038643231e-10	4.14782174e-17	3.480507939e-11	1.269381191e-08	2.65984329e-13	3.342139879e-23	6.242959489e-09	9.21867539e-12	0.004308982324	4.608674648e-08	8.578376824e-15	7.773157942e-08	1.469376876e-12	1.830078998e-09	2.159866909e-08	1.081729776e-30	1.539180165e-22	2.302404573e-25	2.538132409e-15	3.107214922e-24	1.955315274e-14	3.515327202e-25	5.209068481e-15	5.591685091e-08	6.363190214e-21	0.0001583909087	5.580777299e-06	2.524742778e-17	1.387112025e-16	3.585077912e-12	7.024708033e-14	0.003584427517	1.68153082e-17	4.010086601e-09	3.141974865e-05	1.861291042e-13	7.894602396e-09	2.237348025e-06	1.374507752e-14	6.094328951e-05	2.02283272e-09	5.601180894e-09	4.081833032e-13	8.581836894e-09	2.120848277e-06	3.857766875e-14	1.868614972e-05	1.62953341e-10	3.883004593e-06	3.250604161e-06	0.004300001146	2.527319591e-07	6.983254477e-06	1.020169888e-12	8.204836275e-07	0.004745974406	3.649510608e-10	6.92587256e-09	0.0004051930052	3.123712291e-09	1.296403224e-11	2.407217602e-09	3.006004256e-15	1.827774779e-06	0.0004253177727	3.244883828e-11	3.229026256e-07	2.809379531e-16	0.0003904968961	4.906930201e-08	1.24570955e-07	0.000264725039	3.745977248e-09	3.3509157e-10	2.636622538e-08	2.478665598e-09	0.0002327678892	9.039368726e-09	0.0004817073473	0.0002317029413	8.610673741e-21	7.801985798e-10
5:24995125-24995139	2.927580112e-17	0	3.23009115e-10	1.750187834e-12	2.874644598e-13	0	1.117544783e-11	6.718235967e-20	0	3.027506131e-10	0	1.888004121e-06	6.426683979e-24	7.499396688e-24	1.171584491e-13	0	0	1.567883099e-10	0	1.015816406e-06	4.014873557e-09	0	6.844229882e-15	4.910690118e-17	1.482067306e-09	6.00305643e-10	9.911905681e-15	0	0	4.261212028e-16	0	2.877878189e-21	1.306095118e-20	0	9.630326558e-13	2.420809358e-19	2.589227739e-05	1.503865461e-05	7.359877495e-27	0	5.77551401e-21	1.10415964e-20	7.979954012e-05	0	0	1.068883841e-07	2.490777385e-18	5.229157932e-11	3.38146288e-14	0	4.466706266e-06	2.7153448e-11	7.593818865e-08	2.594279796e-17	0	3.879007029e-10	2.316168939e-25	7.56789676e-05	9.29310021e-10	1.476177764e-09	7.733651945e-07	0.002582220446	1.290279179e-08	8.946416563e-06	0	4.220856946e-08	0.0005706295603	0	4.705581598e-09	5.405779885e-06	0	0	2.361642937e-06	0	4.96415918e-06	5.425430525e-07	6.647770777e-18	2.487597491e-05	0	1.994474803e-05	0	0	7.699892473e-05	1.203881175e-11	3.939482158e-15	4.680452374e-07	0.005467541234	6.774176337e-05	0	0.0004729616958	5.284425266e-06	0	2.426034714e-10
5:24995180-24995210	7.192005624e-21	0.0001498926816	8.969613122e-10	3.676447701e-14	3.542937077e-13	1.708357061e-12	1.528250548e-06	0.0006911101572	9.230249383e-16	3.00097082e-09	6.8635489e-17	2.644192994e-09	1.694533604e-16	6.000236324e-17	5.587493552e-13	2.091650845e-12	4.351660616e-24	3.898523865e-09	1.214561126e-11	0.000111360658	3.003204737e-06	3.872801089e-06	2.216641277e-11	6.119128361e-17	6.680149528e-20	5.508679954e-09	1.554159508e-25	1.213869852e-13	1.584431927e-20	2.115110506e-10	5.239314086e-27	7.048352978e-14	1.419511931e-23	6.950539876e-15	3.69431929e-08	2.288491541e-21	6.880354149e-05	4.122708647e-06	5.656578458e-11	7.102122536e-16	7.026005221e-08	3.681084329e-09	0.003581048335	6.554418501e-25	1.355791224e-16	5.713589482e-06	4.000093705e-14	1.173946644e-06	0.0002816447013	0.0001898878784	0.005463310301	3.463570781e-10	2.960219663e-07	5.930036831e-12	2.182489157e-06	1.565989076e-05	2.933473226e-13	0.0006248859078	0.0003788847271	2.249636333e-05	7.055122764e-06	0.4536766648	7.414055515e-07	9.796650011e-05	1.078051174e-10	8.80346229e-09	0.01074127038	2.477832192e-06	6.909522508e-07	2.539244428e-06	1.666167329e-10	5.151096398e-09	1.937827179e-05	1.653960985e-15	9.127189455e-06	0.001163953909	0.06106816207	6.777807219e-07	1.348649659e-17	0.004334820153	1.457214426e-07	1.10331732e-09	0.003796325115	1.654748074e-10	7.114191864e-06	6.755423449e-09	1.795506419e-07	0.0006696505624	4.541535309e-08	0.0005283584927	2.281601433e-06	4.376723696e-16	5.819270688e-06
5:24995314-24995330	4.957373726e-24	0	6.961076644e-10	3.374698413e-16	5.823576306e-10	2.498776494e-13	4.127949557e-19	1.582470483e-18	2.024010713e-09	3.758314835e-11	0	2.23032157e-17	1.265898549e-21	8.205146283e-12	8.730127377e-11	3.519178704e-14	1.943118104e-21	2.098313694e-10	0	5.540226099e-06	1.341982662e-07	1.111735923e-08	2.516593783e-10	5.102581672e-17	1.856143982e-21	7.028003508e-10	4.740050983e-26	5.809872487e-21	0	4.199883978e-17	0	2.319715535e-10	3.618925878e-21	2.093427693e-21	4.058851537e-18	5.846991453e-25	1.96330124e-05	1.440986283e-05	2.09473958e-17	0	5.021532522e-17	7.199931109e-16	0.0007140880341	0	0	4.976750196e-05	6.297115321e-17	1.081268283e-09	2.566503171e-08	0	6.242647755e-05	2.335650886e-09	4.101083364e-07	1.4137395e-11	8.401618725e-07	3.185773936e-08	1.584893844e-19	1.745866302e-06	5.541613993e-08	0.0008469412517	1.711254818e-05	0.0006299078824	1.27008643e-05	0.0001577000407	0	3.457140798e-08	0.002030519244	0	9.682136181e-05	3.493210747e-05	0	0	3.08938211e-07	8.494217174e-34	2.865305729e-06	8.621503339e-08	1.990094451e-19	2.241388957e-07	4.727981915e-20	0.0002537106567	0	8.946967321e-09	4.170033245e-05	4.420574074e-10	2.907654806e-12	7.671228053e-10	1.336277742e-07	0.002512079501	5.386681197e-09	0.002021683707	1.149869482e-05	0	8.919835444e-09
5:24995351-24995381	8.42651987e-18	1.298406577e-05	1.825688323e-08	3.800578807e-11	7.714679694e-10	7.310559614e-13	1.685201444e-14	1.390074029e-13	5.00928152e-12	4.107981955e-06	3.427111302e-15	3.424073507e-08	1.138794532e-20	2.362222286e-11	3.048883082e-08	2.350172905e-12	2.884704034e-14	2.335464724e-07	1.61405781e-13	0.1839861025	0.04047256244	5.093570103e-11	3.87037954e-09	5.031780845e-12	4.652409629e-20	1.706699994e-07	3.249989012e-25	2.692582776e-14	9.894624429e-16	7.00879922e-12	4.307029111e-24	4.203111625e-12	5.395948644e-22	1.624408217e-09	4.062157929e-13	3.905219955e-10	1.41594171e-05	0.00102739807	1.132298633e-05	3.364452705e-18	7.961513464e-15	2.767286269e-13	0.007107774946	1.437599664e-16	2.547279249e-15	5.446377964e-05	7.084929261e-12	6.114530059e-07	7.356673199e-07	2.324997128e-09	7.178279593e-05	2.399537118e-08	8.708793546e-07	1.599896029e-10	2.763955039e-05	1.770688673e-06	2.93869167e-12	1.624715196e-05	7.537383464e-06	9.786959083e-07	1.60990742e-05	0.006158203156	1.365725253e-05	1.76870367e-05	3.974018753e-09	2.829170627e-06	0.007359473972	2.428185541e-06	2.132409298e-06	1.780507545e-06	1.597262901e-10	1.724274863e-08	3.41379243e-07	2.01363307e-19	8.969154599e-06	3.119652749e-05	1.066616873e-11	0.001479026056	1.240956662e-13	0.00124188195	1.970228653e-06	0.05880247625	0.008069132951	1.499306606e-08	1.773323223e-11	3.493423904e-08	1.965390483e-07	0.01075272773	2.48435639e-06	0.004838075418	2.814453718e-05	4.143441386e-16	1.533387244e-08
5:24995453-24995469	2.832948321e-23	0	7.347666243e-07	4.214746921e-18	4.62813362e-09	2.445379549e-15	1.392677132e-17	1.091355894e-09	1.742766545e-13	3.759734751e-08	0	8.341245164e-12	4.288980664e-20	2.892399708e-15	4.129138499e-15	7.822388383e-22	7.798156229e-25	1.073258297e-05	0	0.0001186303939	1.580978548e-07	8.925530738e-16	1.260760555e-10	1.379701376e-16	1.819533439e-22	6.420191441e-06	1.3011676e-20	2.362072006e-33	0	1.188897939e-15	0	1.353520751e-15	1.354549174e-25	6.679044828e-21	3.63292258e-11	1.505141034e-15	2.138518765e-06	4.883826223e-06	5.126429085e-17	0	1.498697836e-18	3.037568991e-06	7.084208777e-05	0	0	7.244846024e-07	9.312130632e-16	4.133709831e-08	3.409521536e-10	0	9.307089688e-06	8.853523685e-10	4.945491605e-09	8.216336953e-18	4.470410359e-07	1.782010587e-07	4.590041453e-19	4.965641395e-07	2.165023976e-07	1.871465908e-08	0.0002322826692	8.403633502e-05	9.270067112e-09	1.044694109e-05	0	0.000776128191	0.003194299054	0	3.504811926e-07	4.881094582e-08	0	0	1.482862615e-06	1.645912212e-19	4.368725574e-05	0.0001288824052	5.85632614e-13	2.482731424e-08	6.165694894e-19	0.0002793105237	0	1.431697721e-08	0.0001934444981	3.006710878e-11	1.905813545e-13	3.658553782e-11	4.360338204e-07	1.386944323e-05	1.162700854e-10	6.016712914e-05	2.405565251e-05	0	7.481416006e-09
5:24995506-24995536	5.248427636e-14	7.207233414e-06	1.019701016e-07	9.294687197e-11	1.314455864e-09	9.162095122e-14	4.676974251e-12	3.616662535e-14	6.733425032e-09	3.244695711e-11	3.421476375e-11	4.449792235e-05	5.178328414e-17	3.668060841e-15	4.632278462e-08	3.829841978e-08	1.156180094e-23	4.136694777e-08	5.400561642e-06	0.001079938315	0.1155700064	1.310217988e-08	2.283862858e-09	1.294853281e-12	4.555822753e-08	5.757088802e-08	5.362148409e-26	3.770629267e-17	3.011653117e-23	8.500078611e-15	4.889082121e-23	2.290324248e-12	2.437954371e-20	1.043810789e-16	9.230620171e-14	7.612948023e-20	2.627405011e-05	0.002500659207	4.070419652e-11	6.101589815e-17	2.485578772e-12	6.294873879e-16	0.005745741504	3.92166002e-21	5.113908379e-16	0.0002995891773	8.896474313e-13	6.923164357e-06	2.718452177e-10	1.013680294e-07	0.0003107783215	6.478807014e-10	8.924836173e-05	5.480885756e-15	1.600221702e-07	5.648440589e-08	1.265808834e-17	0.0003039589544	3.74744833e-07	0.000151576732	0.0001120453522	0.005983475143	4.423938935e-05	0.0002307239127	6.559323191e-10	2.527434057e-05	0.008771750979	1.19075219e-05	1.679228243e-05	1.069311058e-05	1.494561219e-06	4.679957002e-05	2.986679123e-08	7.750549481e-06	2.485630725e-06	2.83349237e-06	9.901802642e-13	0.0321939856	1.034925143e-10	0.0001334992115	0.000308767774	1.241144511e-10	0.002454993612	2.217038779e-09	5.547181868e-09	5.118551679e-08	1.267744357e-06	0.002492358191	2.009421862e-08	0.001788479987	6.876540177e-05	7.439515486e-18	6.589839417e-07
